Address,Suburb,Regionname,Type,Price_boxcox,Method,Date,Distance_yeojohnson,NewBed_yeojohnson,Bathroom_boxcox,Car_yeojohnson,Landsize_no_out,Propertycount,Landsize_Indicator
126A Winifred St,Oak Park,Northern Metropolitan,h,7.312458947650475,SP,2017-04-08,0.5525971431568388,2.157793988902932,0.46717823203800657,0.7751830004004951,0.25128960943257184,2651.0,0
220 Waterloo Rd,Oak Park,Northern Metropolitan,h,7.461526424519911,VB,2017-05-13,0.5525971431568388,2.157793988902932,0.0,1.7408240737773015,0.5379513633014001,2651.0,0
10 Magnolia St,Oak Park,Northern Metropolitan,h,7.382681603248632,S,2017-05-20,0.5525971431568388,3.207915376752762,0.6039493258762062,1.3141595427987196,0.4767870302137067,2651.0,0
7 Ridge Rd,Oak Park,Northern Metropolitan,h,7.344684082391499,PI,2017-05-20,0.5525971431568388,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.22181282240235814,2651.0,0
11 Xavier St,Oak Park,Northern Metropolitan,h,7.44521646059447,S,2017-05-20,0.5525971431568388,3.207915376752762,0.6039493258762062,1.7408240737773015,0.5158437730287398,2651.0,0
19A Cardinal Rd,Oak Park,Northern Metropolitan,h,7.434872158116714,S,2017-04-29,0.5525971431568388,2.7041577949550764,0.46717823203800657,1.7408240737773015,0.41857037582903467,2651.0,0
3/21 Lex Gr,Oak Park,Northern Metropolitan,u,7.2740840299485425,S,2017-04-29,0.5525971431568388,2.157793988902932,0.0,0.7751830004004951,0.0,2651.0,1
101 Atkinson St,Oakleigh,Southern Metropolitan,h,7.595338534836072,S,2017-04-08,0.6055279690792773,2.7041577949550764,0.46717823203800657,0.0,0.8422991893883567,3224.0,0
12 Watsonia St,Oakleigh,Southern Metropolitan,h,7.49468797750358,S,2017-04-08,0.6055279690792773,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.39572586588061903,3224.0,0
1/1438 Dandenong Rd,Oakleigh,Southern Metropolitan,u,7.276801711970709,PI,2017-05-13,0.6055279690792773,2.157793988902932,0.0,1.3141595427987196,0.11790714812085483,3224.0,0
24 Gadd St,Oakleigh,Southern Metropolitan,h,7.45318051716943,S,2017-05-13,0.6055279690792773,3.207915376752762,0.6039493258762062,1.3141595427987196,0.5210022107590273,3224.0,0
36 Westgate St,Oakleigh,Southern Metropolitan,h,7.426182378094343,S,2017-05-13,0.6055279690792773,2.157793988902932,0.46717823203800657,0.7751830004004951,0.42004421518054536,3224.0,0
4 Mead Ct,Oakleigh,Southern Metropolitan,h,7.284766515317294,S,2017-05-20,0.6055279690792773,1.5527819450628428,0.0,1.3141595427987196,0.18938835666912307,3224.0,0
7 Hilbert Ct,Oakleigh,Southern Metropolitan,h,7.414022380565157,S,2017-04-22,0.6055279690792773,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.3964627855563744,3224.0,0
141 Atherton Rd,Oakleigh,Southern Metropolitan,h,7.49253679079668,PI,2017-04-29,0.6055279690792773,2.7041577949550764,0.6039493258762062,2.0996267320370774,0.5092114959469418,3224.0,0
110 Atkinson St,Oakleigh,Southern Metropolitan,h,7.5245418814773535,S,2017-04-29,0.6055279690792773,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.4406779661016949,3224.0,0
265 Tucker Rd,Ormond,Southern Metropolitan,h,7.444131766545701,S,2017-05-06,0.5593638790605916,2.157793988902932,0.46717823203800657,1.3141595427987196,0.4937361827560796,3578.0,0
39 Draper St,Ormond,Southern Metropolitan,h,7.569809123421275,S,2017-04-08,0.5593638790605916,3.207915376752762,0.46717823203800657,1.3141595427987196,0.5151068533529846,3578.0,0
6/16 Walsh St,Ormond,Southern Metropolitan,u,7.172640236481097,S,2017-04-08,0.5593638790605916,1.5527819450628428,0.0,0.7751830004004951,0.0,3578.0,1
2/1 Lillimur Rd,Ormond,Southern Metropolitan,u,7.371573045699805,S,2017-05-13,0.5593638790605916,2.157793988902932,0.46717823203800657,1.3141595427987196,0.1466470154753132,3578.0,0
688 North Rd,Ormond,Southern Metropolitan,h,7.4754236989382585,S,2017-05-13,0.5593638790605916,2.7041577949550764,0.46717823203800657,0.7751830004004951,0.45541635961680177,3578.0,0
286 Tucker Rd,Ormond,Southern Metropolitan,t,7.465661332069192,S,2017-05-20,0.5593638790605916,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.2313927781871776,3578.0,0
3/10 Ormond Rd,Ormond,Southern Metropolitan,u,7.081558707813712,PI,2017-04-29,0.5593638790605916,0.8586797743388601,0.0,0.7751830004004951,0.0,3578.0,1
13/54 The Avenue,Parkville,Northern Metropolitan,u,7.337421049618379,S,2017-05-06,0.24238406963743314,2.157793988902932,0.0,0.7751830004004951,0.0,2309.0,1
21 Morrah St,Parkville,Northern Metropolitan,h,7.692655502106726,S,2017-05-13,0.24238406963743314,2.7041577949550764,0.6039493258762062,0.7751830004004951,0.21296978629329402,2309.0,0
55 Park Dr,Parkville,Northern Metropolitan,h,7.617191303073253,S,2017-05-20,0.24238406963743314,2.157793988902932,0.46717823203800657,0.7751830004004951,0.13264554163596168,2309.0,0
62 Devon Rd,Pascoe Vale,Northern Metropolitan,h,7.312458947650475,S,2017-05-06,0.5141960709104019,2.157793988902932,0.46717823203800657,1.3141595427987196,0.21665438467207074,7485.0,0
4 Dixon St,Pascoe Vale,Northern Metropolitan,h,7.310802993183077,PI,2017-05-06,0.5141960709104019,1.5527819450628428,0.0,1.3141595427987196,0.391304347826087,7485.0,0
2 Ann St,Pascoe Vale,Northern Metropolitan,h,7.381232503448279,S,2017-04-08,0.5141960709104019,1.5527819450628428,0.0,0.7751830004004951,0.43257184966838613,7485.0,0
8 Braeside St,Pascoe Vale,Northern Metropolitan,h,7.326839589931345,SP,2017-04-08,0.5141960709104019,2.157793988902932,0.0,0.0,0.5843773028739867,7485.0,0
115 Derby St,Pascoe Vale,Northern Metropolitan,h,7.326839589931345,S,2017-04-08,0.5141960709104019,2.7041577949550764,0.0,0.7751830004004951,0.4369933677229182,7485.0,0
147 Derby St,Pascoe Vale,Northern Metropolitan,h,7.328689388755318,SP,2017-04-08,0.5141960709104019,2.157793988902932,0.0,0.7751830004004951,0.3596168017686072,7485.0,0
9 Bawden Ct,Pascoe Vale,Northern Metropolitan,h,7.317355179455069,S,2017-05-13,0.5141960709104019,2.7041577949550764,0.0,1.3141595427987196,0.4392041267501842,7485.0,0
3/238 Cumberland Rd,Pascoe Vale,Northern Metropolitan,u,7.205496148801587,S,2017-05-13,0.5141960709104019,1.5527819450628428,0.0,0.7751830004004951,0.10022107590272661,7485.0,0
1/142 Derby St,Pascoe Vale,Northern Metropolitan,h,7.248063342377866,S,2017-05-13,0.5141960709104019,2.157793988902932,0.0,0.7751830004004951,0.0,7485.0,1
1/29 Devon Rd,Pascoe Vale,Northern Metropolitan,t,7.227508260307187,VB,2017-05-13,0.5141960709104019,1.5527819450628428,0.0,1.3141595427987196,0.17686072218128224,7485.0,0
5 Sims St,Pascoe Vale,Northern Metropolitan,h,7.2963931590283915,S,2017-05-13,0.5141960709104019,2.157793988902932,0.0,1.3141595427987196,0.236551215917465,7485.0,0
7/26 Snell Gr,Pascoe Vale,Northern Metropolitan,u,7.206019999088194,SP,2017-05-13,0.5141960709104019,1.5527819450628428,0.0,0.7751830004004951,0.09064112011790715,7485.0,0
6 Wicklow St,Pascoe Vale,Northern Metropolitan,h,7.326839589931345,S,2017-05-13,0.5141960709104019,2.157793988902932,0.0,1.3141595427987196,0.3728813559322034,7485.0,0
8 Ann St,Pascoe Vale,Northern Metropolitan,h,7.460689674104514,S,2017-05-20,0.5141960709104019,2.7041577949550764,0.6039493258762062,2.0996267320370774,0.43478260869565216,7485.0,0
10/43 Arndt Rd,Pascoe Vale,Northern Metropolitan,u,7.166540420985094,S,2017-05-20,0.5141960709104019,1.5527819450628428,0.0,0.7751830004004951,0.09874723655121592,7485.0,0
5/137 Northumberland Rd,Pascoe Vale,Northern Metropolitan,t,7.236868467874044,S,2017-05-20,0.5141960709104019,2.157793988902932,0.46717823203800657,0.7751830004004951,0.10390567428150332,7485.0,0
24 Bolingbroke St,Pascoe Vale,Northern Metropolitan,h,7.463190083565509,PI,2017-04-22,0.5141960709104019,3.207915376752762,0.6039493258762062,2.0996267320370774,0.739867354458364,7485.0,0
2A Bolingbroke St,Pascoe Vale,Northern Metropolitan,t,7.217757726132615,S,2017-04-22,0.5141960709104019,1.5527819450628428,0.0,0.7751830004004951,0.0,7485.0,1
12 Irma Gr,Pascoe Vale,Northern Metropolitan,h,7.385670159014241,S,2017-04-22,0.5141960709104019,2.157793988902932,0.0,0.7751830004004951,0.45689019896831246,7485.0,0
24 Windsor St,Pascoe Vale,Northern Metropolitan,h,7.358536037876222,S,2017-04-22,0.5141960709104019,1.5527819450628428,0.0,1.7408240737773015,0.4436256448047163,7485.0,0
16 Hayes Pde,Pascoe Vale,Northern Metropolitan,h,7.37106607734259,S,2017-04-29,0.5141960709104019,3.207915376752762,0.46717823203800657,1.3141595427987196,0.5202652910832719,7485.0,0
20 Snell Gr,Pascoe Vale,Northern Metropolitan,h,7.317355179455069,PI,2017-04-29,0.5141960709104019,2.157793988902932,0.0,0.7751830004004951,0.4443625644804716,7485.0,0
281 Esplanade East,Port Melbourne,Southern Metropolitan,h,7.461526424519911,S,2017-05-06,0.3067812059575453,2.157793988902932,0.6039493258762062,0.0,0.06779661016949153,8648.0,0
342 Howe Pde,Port Melbourne,Southern Metropolitan,h,7.449854133665407,S,2017-04-08,0.3067812059575453,1.5527819450628428,0.0,1.3141595427987196,0.2122328666175387,8648.0,0
301/115 Nott St,Port Melbourne,Southern Metropolitan,h,7.32714894998531,S,2017-04-08,0.3067812059575453,1.5527819450628428,0.46717823203800657,0.7751830004004951,0.0,8648.0,1
203 Station St,Port Melbourne,Southern Metropolitan,h,7.584134960103838,S,2017-04-08,0.3067812059575453,2.157793988902932,0.46717823203800657,1.3141595427987196,0.2711864406779661,8648.0,0
102/159 Beach St,Port Melbourne,Southern Metropolitan,u,7.369026468156659,S,2017-04-22,0.3067812059575453,1.5527819450628428,0.46717823203800657,0.7751830004004951,0.07221812822402358,8648.0,0
205/88 Dow St,Port Melbourne,Southern Metropolitan,u,7.3040552435416135,SP,2017-04-22,0.3067812059575453,1.5527819450628428,0.0,0.7751830004004951,0.0,8648.0,1
108/40 Beach St,Port Melbourne,Southern Metropolitan,u,7.406600006960155,S,2017-04-29,0.3067812059575453,1.5527819450628428,0.46717823203800657,0.7751830004004951,0.0,8648.0,1
9/23 Beaconsfield Pde,Port Melbourne,Southern Metropolitan,u,7.569809123421275,S,2017-04-29,0.3067812059575453,1.5527819450628428,0.46717823203800657,1.3141595427987196,0.0,8648.0,1
130 Clark St,Port Melbourne,Southern Metropolitan,h,7.610036184843329,S,2017-04-29,0.3067812059575453,2.7041577949550764,0.6039493258762062,1.3141595427987196,0.23360353721444363,8648.0,0
205 Clark St,Port Melbourne,Southern Metropolitan,h,7.457309283729281,S,2017-04-29,0.3067812059575453,2.7041577949550764,0.0,0.7751830004004951,0.1400147383935151,8648.0,0
205/15 Pickles St,Port Melbourne,Southern Metropolitan,u,7.254529900546151,VB,2017-04-29,0.3067812059575453,1.5527819450628428,0.0,0.7751830004004951,0.0,8648.0,1
47 Wrights Tce,Prahran,Southern Metropolitan,h,7.435061327067487,PI,2017-05-06,0.3386920728205977,2.157793988902932,0.0,0.0,0.14369933677229182,7717.0,0
111 Chomley St,Prahran,Southern Metropolitan,h,7.445036060316642,SP,2017-04-08,0.3386920728205977,1.5527819450628428,0.0,0.7751830004004951,0.15475313190862197,7717.0,0
208/11 Hillingdon Pl,Prahran,Southern Metropolitan,u,7.232235281716752,S,2017-04-08,0.3386920728205977,0.8586797743388601,0.0,0.7751830004004951,0.0,7717.0,1
7/72 Williams Rd,Prahran,Southern Metropolitan,u,7.232235281716752,SP,2017-05-13,0.3386920728205977,1.5527819450628428,0.0,0.7751830004004951,0.05305821665438468,7717.0,0
12/28 Wynnstay Rd,Prahran,Southern Metropolitan,u,7.1554772997135645,PI,2017-05-13,0.3386920728205977,0.8586797743388601,0.0,0.7751830004004951,0.0,7717.0,1
101/323 Dandenong Rd,Prahran,Southern Metropolitan,u,7.289926275224347,S,2017-05-20,0.3386920728205977,1.5527819450628428,0.46717823203800657,1.3141595427987196,0.8445099484156228,7717.0,0
4/605 High St,Prahran,Southern Metropolitan,u,7.266944344984898,S,2017-05-20,0.3386920728205977,1.5527819450628428,0.0,0.7751830004004951,0.0,7717.0,1
4/38 Porter St,Prahran,Southern Metropolitan,u,7.241411308004397,S,2017-05-20,0.3386920728205977,1.5527819450628428,0.0,0.7751830004004951,0.35298452468680913,7717.0,0
44 Spring St,Prahran,Southern Metropolitan,h,7.344684082391499,PI,2017-04-22,0.3386920728205977,0.8586797743388601,0.0,0.0,0.07958732498157702,7717.0,0
277 Dandenong Rd,Prahran,Southern Metropolitan,h,7.350328844210039,PI,2017-04-29,0.3386920728205977,2.157793988902932,0.0,0.0,0.18349299926308033,7717.0,0
205/201 High St,Prahran,Southern Metropolitan,u,7.194218100506694,VB,2017-04-29,0.3386920728205977,1.5527819450628428,0.0,0.7751830004004951,0.0,7717.0,1
26/670 Malvern Rd,Prahran,Southern Metropolitan,u,7.352547254957286,S,2017-04-29,0.3386920728205977,1.5527819450628428,0.0,0.7751830004004951,0.0,7717.0,1
502/49 Plenty Rd,Preston,Northern Metropolitan,u,7.157410396714769,SP,2017-05-06,0.48515202947909375,1.5527819450628428,0.0,0.7751830004004951,0.0,14577.0,1
14 West St,Preston,Northern Metropolitan,h,7.423206006692438,S,2017-05-06,0.48515202947909375,2.157793988902932,0.46717823203800657,1.3141595427987196,0.42151805453205604,14577.0,0
2 Bruce St,Preston,Northern Metropolitan,h,7.543418426249482,PI,2017-04-08,0.48515202947909375,1.5527819450628428,0.0,1.3141595427987196,0.3426676492262343,14577.0,0
4 Devon St,Preston,Northern Metropolitan,h,7.392104864629595,S,2017-04-08,0.48515202947909375,2.157793988902932,0.0,1.3141595427987196,0.3780397936624908,14577.0,0
7 Leicester St,Preston,Northern Metropolitan,h,7.408960241918213,S,2017-04-08,0.48515202947909375,2.157793988902932,0.46717823203800657,1.7408240737773015,0.44509948415622697,14577.0,0
2/15 Percival St,Preston,Northern Metropolitan,u,7.298859247628603,S,2017-04-08,0.48515202947909375,2.157793988902932,0.0,0.7751830004004951,0.15475313190862197,14577.0,0
263 Tyler St,Preston,Northern Metropolitan,h,7.4251948154900385,S,2017-04-08,0.48515202947909375,2.7041577949550764,0.6039493258762062,1.3141595427987196,0.34340456890198967,14577.0,0
53 William St,Preston,Northern Metropolitan,h,7.360541255081646,S,2017-04-08,0.48515202947909375,2.157793988902932,0.46717823203800657,1.3141595427987196,0.34782608695652173,14577.0,0
125 Albert St,Preston,Northern Metropolitan,h,7.317355179455069,S,2017-05-13,0.48515202947909375,2.7041577949550764,0.0,0.7751830004004951,0.3640383198231393,14577.0,0
31 Benambra St,Preston,Northern Metropolitan,h,7.326839589931345,PI,2017-05-13,0.48515202947909375,2.157793988902932,0.46717823203800657,1.3141595427987196,0.23507737656595432,14577.0,0
3 Carthew Gr,Preston,Northern Metropolitan,h,7.398914955112533,S,2017-05-13,0.48515202947909375,2.7041577949550764,0.0,1.3141595427987196,0.38393515106853354,14577.0,0
3 Evelyn St,Preston,Northern Metropolitan,h,7.385075698203303,S,2017-05-13,0.48515202947909375,2.157793988902932,0.46717823203800657,0.7751830004004951,0.3765659543109801,14577.0,0
110 Raglan St,Preston,Northern Metropolitan,t,7.350328844210039,S,2017-05-13,0.48515202947909375,2.157793988902932,0.46717823203800657,1.3141595427987196,0.17833456153279292,14577.0,0
118 Wood St,Preston,Northern Metropolitan,h,7.386263011432936,PI,2017-05-13,0.48515202947909375,2.157793988902932,0.46717823203800657,1.3141595427987196,0.4937361827560796,14577.0,0
33 Grandview Rd,Preston,Northern Metropolitan,h,7.381474685475382,VB,2017-05-20,0.48515202947909375,2.157793988902932,0.0,1.7408240737773015,0.45983787767133383,14577.0,0
86 Malpas St,Preston,Northern Metropolitan,h,7.383881917975763,SP,2017-05-20,0.48515202947909375,2.157793988902932,0.0,0.0,0.39277818717759766,14577.0,0
21 Robeson St,Preston,Northern Metropolitan,h,7.406600006960155,S,2017-05-20,0.48515202947909375,2.7041577949550764,0.0,1.3141595427987196,0.40972733971997055,14577.0,0
47 Youngman St,Preston,Northern Metropolitan,h,7.326839589931345,VB,2017-05-20,0.48515202947909375,1.5527819450628428,0.0,0.7751830004004951,0.2984524686809138,14577.0,0
20 Ambon St,Preston,Northern Metropolitan,h,7.358536037876222,S,2017-04-22,0.48515202947909375,2.157793988902932,0.0,0.7751830004004951,0.496683861459101,14577.0,0
12 Belgrove St,Preston,Northern Metropolitan,h,7.428144017665672,S,2017-04-22,0.48515202947909375,2.157793988902932,0.0,0.7751830004004951,0.5084745762711864,14577.0,0
2 Bruce St,Preston,Northern Metropolitan,h,7.57469852079287,SP,2017-04-22,0.48515202947909375,1.5527819450628428,0.0,1.3141595427987196,0.3426676492262343,14577.0,0
60 Carlisle St,Preston,Northern Metropolitan,h,7.406168102940178,SP,2017-04-22,0.48515202947909375,1.5527819450628428,0.0,0.0,0.1901252763448784,14577.0,0
11 Murphy St,Preston,Northern Metropolitan,h,7.32714894998531,S,2017-04-22,0.48515202947909375,2.157793988902932,0.0,1.3141595427987196,0.45689019896831246,14577.0,0
227 Wood St,Preston,Northern Metropolitan,h,7.383881917975763,S,2017-04-22,0.48515202947909375,2.157793988902932,0.0,1.3141595427987196,0.35814296241709653,14577.0,0
6 Adams St,Preston,Northern Metropolitan,h,7.289926275224347,S,2017-04-29,0.48515202947909375,2.157793988902932,0.0,1.3141595427987196,0.4281503316138541,14577.0,0
460 Bell St,Preston,Northern Metropolitan,h,7.266944344984898,PI,2017-04-29,0.48515202947909375,1.5527819450628428,0.0,0.7751830004004951,0.23507737656595432,14577.0,0
39 Malpas St,Preston,Northern Metropolitan,h,7.404431848819241,S,2017-04-29,0.48515202947909375,2.157793988902932,0.46717823203800657,2.0996267320370774,0.4694178334561533,14577.0,0
72 McNamara St,Preston,Northern Metropolitan,h,7.39439858826937,S,2017-04-29,0.48515202947909375,2.157793988902932,0.0,1.3141595427987196,0.42372881355932207,14577.0,0
1/584 Murray Rd,Preston,Northern Metropolitan,u,7.236868467874044,S,2017-04-29,0.48515202947909375,1.5527819450628428,0.0,1.3141595427987196,0.14443625644804717,14577.0,0
3/152 Tyler St,Preston,Northern Metropolitan,u,7.138735100206641,SP,2017-04-29,0.48515202947909375,0.8586797743388601,0.0,0.7751830004004951,0.660280029476787,14577.0,0
2 Fordham Rd,Reservoir,Northern Metropolitan,h,7.307791368897406,S,2017-05-06,0.5457022228941115,2.7041577949550764,0.0,1.3141595427987196,0.48563006632277084,21650.0,0
6 Greenock St,Reservoir,Northern Metropolitan,h,7.302336430081436,S,2017-05-06,0.5457022228941115,2.157793988902932,0.0,0.7751830004004951,0.40309506263817246,21650.0,0
2/144 Hickford St,Reservoir,Northern Metropolitan,u,7.2608206012828775,S,2017-05-06,0.5457022228941115,2.157793988902932,0.0,1.3141595427987196,0.23581429624170966,21650.0,0
3/963 High St,Reservoir,Northern Metropolitan,u,7.152875434567632,S,2017-05-06,0.5457022228941115,1.5527819450628428,0.0,0.7751830004004951,0.0,21650.0,1
29 Southernhay St,Reservoir,Northern Metropolitan,h,7.383881917975763,S,2017-05-06,0.5457022228941115,2.157793988902932,0.0,1.3141595427987196,0.4782608695652174,21650.0,0
83 Whitelaw St,Reservoir,Northern Metropolitan,h,7.342385521342991,S,2017-05-06,0.5457022228941115,1.5527819450628428,0.0,1.3141595427987196,0.5195283714075166,21650.0,0
18 Zinnia St,Reservoir,Northern Metropolitan,h,7.252394380378437,SP,2017-05-06,0.5457022228941115,2.157793988902932,0.0,0.7751830004004951,0.3610906411201179,21650.0,0
5 Carson St,Reservoir,Northern Metropolitan,h,7.280629058800137,S,2017-04-08,0.5457022228941115,2.157793988902932,0.0,1.3141595427987196,0.6440677966101696,21650.0,0
1/4 Kenilworth St,Reservoir,Northern Metropolitan,u,7.267346863907767,S,2017-04-08,0.5457022228941115,2.157793988902932,0.0,0.7751830004004951,0.1967575534266765,21650.0,0
11 Mais St,Reservoir,Northern Metropolitan,h,7.357189075579612,S,2017-04-08,0.5457022228941115,2.7041577949550764,0.46717823203800657,1.3141595427987196,0.5128960943257185,21650.0,0
33 McMahon Rd,Reservoir,Northern Metropolitan,h,7.34035467226282,S,2017-04-08,0.5457022228941115,3.207915376752762,0.46717823203800657,1.3141595427987196,0.49815770081061167,21650.0,0
3/138 Rathcown Rd,Reservoir,Northern Metropolitan,t,7.33143580611468,S,2017-04-08,0.5457022228941115,2.157793988902932,0.46717823203800657,1.3141595427987196,0.156963890935888,21650.0,0
19 Tovey St,Reservoir,Northern Metropolitan,h,7.317355179455069,S,2017-04-08,0.5457022228941115,2.7041577949550764,0.6039493258762062,1.7408240737773015,0.5136330140014739,21650.0,0
37 Vale St,Reservoir,Northern Metropolitan,h,7.365150646751763,S,2017-04-08,0.5457022228941115,1.5527819450628428,0.0,0.7751830004004951,0.39572586588061903,21650.0,0
22 Wilson Bvd,Reservoir,Northern Metropolitan,h,7.258742677360683,S,2017-04-08,0.5457022228941115,2.157793988902932,0.0,1.3141595427987196,0.3205600589535741,21650.0,0
96b Cheddar Rd,Reservoir,Northern Metropolitan,h,7.285696494268493,S,2017-05-13,0.5457022228941115,2.7041577949550764,0.0,1.3141595427987196,0.44657332350773765,21650.0,0
1 Delaware St,Reservoir,Northern Metropolitan,h,7.345112437288814,S,2017-05-13,0.5457022228941115,1.5527819450628428,0.0,0.7751830004004951,0.3087693441414886,21650.0,0
21 Henty St,Reservoir,Northern Metropolitan,h,7.32714894998531,SP,2017-05-13,0.5457022228941115,2.157793988902932,0.0,0.7751830004004951,0.40604274134119384,21650.0,0
72 Henty St,Reservoir,Northern Metropolitan,h,7.415062264545828,S,2017-05-13,0.5457022228941115,2.7041577949550764,0.0,1.3141595427987196,0.683861459100958,21650.0,0
3 Horton St,Reservoir,Northern Metropolitan,h,7.314102853360877,PI,2017-05-13,0.5457022228941115,2.157793988902932,0.46717823203800657,1.3141595427987196,0.4178334561532793,21650.0,0
2/6 Merrilands Rd,Reservoir,Northern Metropolitan,u,7.202328388656712,S,2017-05-13,0.5457022228941115,1.5527819450628428,0.0,0.7751830004004951,0.10537951363301401,21650.0,0
1/74 Miranda Rd,Reservoir,Northern Metropolitan,h,7.256645886901783,S,2017-05-13,0.5457022228941115,2.157793988902932,0.0,1.3141595427987196,0.27339719970523213,21650.0,0
1/209 Purinuan Rd,Reservoir,Northern Metropolitan,t,7.275640931651167,S,2017-05-13,0.5457022228941115,1.5527819450628428,0.46717823203800657,1.3141595427987196,0.18717759764185704,21650.0,0
1/80 Delaware St,Reservoir,Northern Metropolitan,t,7.2608206012828775,S,2017-05-20,0.5457022228941115,1.5527819450628428,0.0,0.7751830004004951,0.14885777450257923,21650.0,0
3/80 Delaware St,Reservoir,Northern Metropolitan,u,7.153528542380966,S,2017-05-20,0.5457022228941115,0.8586797743388601,0.0,0.7751830004004951,0.07958732498157702,21650.0,0
44 Mendip Rd,Reservoir,Northern Metropolitan,h,7.3638434490370495,S,2017-05-20,0.5457022228941115,2.7041577949550764,0.0,1.7408240737773015,0.4679439941046426,21650.0,0
1/28 North Rd,Reservoir,Northern Metropolitan,t,7.307791368897406,S,2017-05-20,0.5457022228941115,2.157793988902932,0.46717823203800657,1.3141595427987196,0.18938835666912307,21650.0,0
2/87 Purinuan Rd,Reservoir,Northern Metropolitan,h,7.13169956921777,PI,2017-05-20,0.5457022228941115,1.5527819450628428,0.0,0.7751830004004951,0.07442888725128961,21650.0,0
6 Sedge Ct,Reservoir,Northern Metropolitan,h,7.382681603248632,S,2017-05-20,0.5457022228941115,2.7041577949550764,0.46717823203800657,2.4122241001677796,0.5659543109801032,21650.0,0
32 Ayr St,Reservoir,Northern Metropolitan,h,7.326839589931345,SP,2017-04-22,0.5457022228941115,2.7041577949550764,0.0,2.0996267320370774,0.4458364038319823,21650.0,0
42 Elinda Pl,Reservoir,Northern Metropolitan,u,7.145571949888656,S,2017-04-22,0.5457022228941115,1.5527819450628428,0.0,0.7751830004004951,0.12232866617538689,21650.0,0
6 Joffre St,Reservoir,Northern Metropolitan,h,7.387443924142456,S,2017-04-29,0.5457022228941115,1.5527819450628428,0.46717823203800657,0.7751830004004951,0.52689756816507,21650.0,0
4/65 Thackeray Rd,Reservoir,Northern Metropolitan,u,7.2101694140404184,S,2017-04-29,0.5457022228941115,1.5527819450628428,0.0,0.7751830004004951,0.0810611643330877,21650.0,0
7 Berry St,Richmond,Northern Metropolitan,h,7.369026468156659,VB,2017-05-06,0.24238406963743314,1.5527819450628428,0.0,0.0,0.1105379513633014,14949.0,0
60 Gardner St,Richmond,Northern Metropolitan,h,7.406600006960155,S,2017-05-06,0.24238406963743314,1.5527819450628428,0.0,0.0,0.12232866617538689,14949.0,0
49 Garfield St,Richmond,Northern Metropolitan,t,7.369026468156659,VB,2017-05-06,0.24238406963743314,1.5527819450628428,0.0,0.7751830004004951,0.08327192336035372,14949.0,0
4/39 Hunter St,Richmond,Northern Metropolitan,u,7.4302813631060545,S,2017-05-06,0.24238406963743314,1.5527819450628428,0.0,0.7751830004004951,0.6086956521739131,14949.0,0
118 Somerset St,Richmond,Northern Metropolitan,h,7.427948656297765,S,2017-05-06,0.24238406963743314,2.157793988902932,0.0,0.0,0.1296978629329403,14949.0,0
308/633 Church St,Richmond,Northern Metropolitan,u,7.323722333931546,SP,2017-04-08,0.24238406963743314,2.157793988902932,0.0,0.7751830004004951,0.0,14949.0,1
29 Gipps St,Richmond,Northern Metropolitan,h,7.461526424519911,VB,2017-04-08,0.24238406963743314,2.157793988902932,0.46717823203800657,0.0,0.6249078850405306,14949.0,0
307/18 Hull St,Richmond,Northern Metropolitan,u,7.207584603696087,VB,2017-04-08,0.24238406963743314,1.5527819450628428,0.0,0.7751830004004951,0.0,14949.0,1
1/2 Little Kent St,Richmond,Northern Metropolitan,t,7.4022418464433395,S,2017-04-08,0.24238406963743314,1.5527819450628428,0.46717823203800657,0.7751830004004951,0.0,14949.0,1
113A Richmond Tce,Richmond,Northern Metropolitan,h,7.517631453743027,S,2017-04-08,0.24238406963743314,2.157793988902932,0.0,0.0,0.17686072218128224,14949.0,0
101/27 Dickmann St,Richmond,Northern Metropolitan,u,7.289926275224347,VB,2017-05-13,0.24238406963743314,1.5527819450628428,0.46717823203800657,0.7751830004004951,0.5600589535740604,14949.0,0
43 Gardner St,Richmond,Northern Metropolitan,h,7.393254737472033,PI,2017-05-13,0.24238406963743314,1.5527819450628428,0.0,0.0,0.09874723655121592,14949.0,0
293 Highett St,Richmond,Northern Metropolitan,h,7.550071458602903,PI,2017-05-13,0.24238406963743314,2.157793988902932,0.46717823203800657,0.7751830004004951,0.13338246131171702,14949.0,0
62 Butler St,Richmond,Northern Metropolitan,h,7.344684082391499,PI,2017-05-20,0.24238406963743314,1.5527819450628428,0.0,0.0,0.08179808400884304,14949.0,0
6/323 Church St,Richmond,Northern Metropolitan,t,7.3937129970647,S,2017-05-20,0.24238406963743314,2.157793988902932,0.0,1.3141595427987196,0.0,14949.0,1
2 Portland St,Richmond,Northern Metropolitan,h,7.632941665677745,VB,2017-05-20,0.24238406963743314,2.157793988902932,0.46717823203800657,2.943717690007997,0.1694915254237288,14949.0,0
3 Kimber St,Richmond,Northern Metropolitan,h,7.449500947705619,S,2017-04-22,0.24238406963743314,2.157793988902932,0.0,0.7751830004004951,0.11348563006632277,14949.0,0
